DATE,Austria (AT),Belgium (BE),Bulgaria (BG),Croatia (HR),Cyprus (CY),Czech Republic (CZ),Denmark (DK),Estonia (EE),Finland (FI),France (FR),Germany (DE),Greece (GR),Hungary (HU),Ireland (IE),Italy (IT),Latvia (LV),Lithuania (LT),Luxembourg (LU),Malta (MT),Netherlands (NL),Poland (PL),Portugal (PT),Romania (RO),Slovakia (SK),Slovenia (SI),Spain (ES),Sweden (SE),United Kingdom (UK)
2019-07-28,1075.75,48953.0,48451.0,,15104.347826086956,78453.0,10721.0,5186.0,14807.0,56891.0,367825.0,78790.0,22376.75,35459.5,229746.0,6984.0,874.0,,,175722.5,272381.0,30886.0,48939.0,7373.0,10159.0,256087.0,,240872.0
2019-07-29,0.0,67129.0,51267.0,,18322.212765957447,93089.0,8420.0,8308.0,17948.0,119797.0,595284.0,95773.0,30366.5,39876.5,412728.0,8023.0,864.0,,,211425.25,363415.0,49779.0,63099.0,14931.0,14012.0,308285.0,,356082.0
2019-07-30,5307.5,47313.0,49289.0,,18848.0,90776.0,4048.0,8395.0,16922.0,74313.0,636595.25,111810.0,32721.514705882353,35177.5,451787.0,6688.0,855.0,,,201247.0,357410.0,62776.0,66713.0,15320.0,16535.0,307655.0,,317158.5
2019-07-31,17107.5,61478.0,52776.0,,17645.333333333332,90549.0,5109.0,8664.0,17945.0,83816.0,624254.75,108619.0,33986.25,36912.5,482231.0,7173.0,819.0,,,198284.75,362026.0,64943.0,66031.0,15524.0,17515.0,315370.0,,260658.0
2019-08-01,12544.25,74266.0,53627.0,,17280.533333333333,92970.0,9263.0,8482.0,17789.0,109400.0,655002.5,116475.0,31340.25,42778.0,484681.0,7603.0,848.0,,,211467.0,360658.0,71758.0,66146.0,15469.0,15674.0,364252.0,,351864.5
2019-08-02,12916.75,75153.0,52383.0,,17392.0,89851.0,6092.0,7961.0,16931.0,96479.0,659968.5,120225.0,29442.25,38503.5,443602.0,5955.0,843.0,,,197981.5,360887.0,76720.0,65760.52173913043,15782.0,11734.0,361620.0,,401291.36842105264
2019-08-03,0.0,61345.0,50831.0,,16478.5,77347.0,7769.0,3932.0,13776.0,72496.0,503718.5,100744.0,20293.25,35224.0,303639.0,7082.0,840.0,,,179813.25,307714.0,59317.0,47464.47826086957,7171.0,9817.0,324788.0,,315435.5
2019-08-04,0.0,49344.0,46131.0,,16037.5,74569.0,8899.0,4471.0,11720.0,39116.0,415024.0,72827.0,17755.0,38759.5,252696.0,10106.0,861.0,,,156706.0,266363.0,37501.0,40602.181818181816,6715.0,9066.0,285229.0,,273759.0
2019-08-05,18061.5,63638.0,50180.0,,18681.5,95335.0,7297.0,11118.0,14786.0,84692.0,604278.0,95966.0,24789.5,31396.0,396105.0,12321.0,894.0,,,186307.25,354760.0,71453.0,55396.0,13214.0,11377.0,345848.0,,249976.0
2019-08-06,17742.75,69492.0,52001.0,,18037.27659574468,100940.0,11152.0,12035.0,15627.0,82146.0,637662.75,91472.0,28252.547368421052,30714.0,432509.0,13370.0,890.0,,,187287.0,365708.0,82583.0,53997.86335403727,12775.0,13820.0,359373.0,,236144.5
2019-08-07,13897.0,70894.0,53020.0,,17745.0,102586.0,11435.0,12128.0,16322.0,87730.0,640336.5,84310.0,28391.25,37351.5,396298.0,13373.0,903.0,,,172706.5,379230.0,79684.0,59724.0,13045.0,16160.0,365547.0,,215163.5
2019-08-08,21135.75,59566.0,54670.0,,17180.936170212764,97498.0,12407.0,12441.0,15565.0,87819.0,464632.0,96839.0,31538.75,35610.78260869565,411000.0,12679.0,916.0,,,173595.0,351335.0,67634.0,52584.0,12907.0,17316.0,326737.0,,315843.652173913
2019-08-09,13505.75,58017.0,56389.0,,17142.0,85423.0,8698.0,11571.0,16401.0,46716.0,575194.75,93015.0,38533.0,31482.0,395343.0,13260.0,936.0,,,174015.5,358863.0,47831.0,61671.0,12808.0,16724.0,282076.0,,170146.0
2019-08-10,8048.75,28310.0,55140.0,,15733.5,66757.0,11760.0,4961.0,10382.0,18430.0,238592.75,75865.0,25513.5,28075.5,358012.0,5049.0,882.0,,,76934.75,301673.0,56567.0,64519.0,5433.0,14521.0,295616.0,,99140.5
2019-08-11,10200.75,33582.0,50614.0,,15270.5,52609.0,12119.0,4248.0,9082.0,23389.0,255883.0,62702.0,26037.5,36764.5,323332.0,9078.0,842.0,,,85537.25,277935.0,23113.0,48535.0,4880.0,13244.0,235797.0,,128804.5
2019-08-12,23309.0,59140.0,47454.0,,17091.063829787236,88707.0,12106.0,8693.0,15194.0,45162.0,503772.0,86457.0,34720.75,42831.0,377693.0,7976.0,816.0,,,157912.75,365817.0,42057.0,62824.0,12734.0,17013.0,262498.0,,327179.2340425532
2019-08-13,25206.0,57794.0,45216.0,,17335.82608695652,105122.0,6727.0,12297.0,19950.0,62891.0,503454.0,95599.0,32064.75,49075.0,349353.0,7808.0,815.0,,,168750.25,359628.0,51319.0,64588.13043478261,12885.0,18581.0,287147.0,,327243.0
2019-08-14,16780.5,59454.0,50605.0,,16598.5,108819.0,7983.0,14789.0,20789.0,34524.0,483258.0,89603.0,33881.75,42788.5,258181.0,7570.0,810.0,,,170249.5,361417.0,64516.0,64256.0,12452.0,10618.0,304672.0,,341154.5
2019-08-15,2468.5,30472.0,48056.0,,14166.5,100684.0,10615.0,12000.0,15726.0,20437.0,391869.25,71733.0,29273.25,33719.0,225346.0,8338.0,800.0,,,136256.5,283354.0,30645.0,40461.0,11949.0,9798.0,266885.0,,182660.0
2019-08-16,16569.75,43448.0,44993.0,,14826.5,93028.0,11992.0,10959.0,15907.0,39466.0,429233.0,82318.0,29586.5,24601.0,259947.0,14208.0,809.0,,,159487.0,321451.0,53620.0,43390.391304347824,13405.0,9663.0,297652.0,,172515.0
2019-08-17,9073.75,30563.0,44513.0,,15336.5,80155.0,12273.0,5350.0,9706.0,25973.0,277196.75,70608.0,24243.0,21988.5,271605.0,1.0,810.0,,,92551.25,301245.0,37875.0,46777.0,7267.0,6145.0,265149.0,,98184.5
2019-08-18,8835.0,31619.0,45228.0,,14712.5,74317.0,8676.0,4888.0,9080.0,25079.0,278435.75,62557.0,23608.75,24031.5,271603.0,3724.0,805.0,,,112829.0,258622.0,28889.0,47740.0,7328.0,4313.0,217087.0,,100154.5
2019-08-19,36788.75,46801.0,49739.0,,16844.5,113251.0,13674.0,8330.0,10967.0,65210.0,431115.25,70307.0,28414.0,33897.5,348866.0,11923.0,777.0,,,152915.25,368416.0,52411.0,53460.21739130435,13732.0,6180.0,270086.0,,182283.5
2019-08-20,29821.75,73726.0,50548.0,,15694.434782608696,126306.0,10634.0,9045.0,10966.0,85261.0,566764.0,62426.0,29968.5,44445.5,402027.0,14283.0,775.0,,,172398.5,384988.0,58411.0,61728.0,13896.0,6121.0,263310.0,,300196.0
2019-08-21,25735.75,77064.0,50249.0,,15145.5,121819.0,9080.0,11601.0,12249.0,94691.0,570199.25,74245.0,26747.0,34180.5,400201.0,14971.0,796.0,,,172105.75,379010.0,57163.0,59969.0,13974.0,5836.0,306550.0,,244519.8
2019-08-22,34613.5,66883.0,49966.0,,16328.5,111888.0,12430.0,10456.0,12464.0,75904.0,525031.0,73808.0,29443.5,38755.0,406400.0,15082.0,792.0,,,169140.75,382492.0,54485.0,56712.0,13241.0,5215.0,306689.0,,175891.0
2019-08-23,29006.75,63094.0,51562.0,,16736.5,111403.0,10928.0,7755.0,11184.0,72720.0,553520.75,75087.0,35017.0,39353.0,404954.0,14936.0,813.0,,,167485.5,377503.0,61869.0,57916.782608695656,12976.0,6234.0,315051.0,,216618.5
2019-08-24,28635.25,51529.0,50842.0,,16671.5,97960.0,6847.0,4684.0,11114.0,52779.0,401073.75,68033.0,29256.0,38041.5,343062.0,13848.0,854.0,,,147063.0,334889.0,44744.0,56333.0,7155.0,4961.0,302664.0,,244600.5
2019-08-25,16612.0,43688.0,51866.0,,16254.5,92281.0,6519.0,3812.0,10736.0,46098.0,389470.5,59355.0,32982.0,36761.5,333102.0,8753.0,866.0,,,131209.75,283180.0,30255.0,43970.0,6695.0,4571.0,238465.0,,274144.8510638298
2019-08-26,44922.75,75317.0,52307.0,,18224.68085106383,113914.0,6480.0,7146.0,16968.0,101379.0,644687.0,94367.0,42128.5,40950.0,467348.0,15489.0,879.4285714285716,,,182157.75,372846.0,58240.0,63125.0,12992.0,4644.0,324925.0,,327172.5
2019-08-27,48667.0,74838.0,52344.0,,18257.5,125834.0,8247.0,7639.0,17486.0,117565.0,725676.75,101027.0,39778.88043478261,38915.5,512310.0,17049.0,955.7647058823529,,,194975.75,384466.0,73679.0,66380.86956521739,13712.0,5588.0,395594.0,,403524.0
2019-08-28,48162.75,70742.0,51337.0,,18586.72340425532,125268.0,14137.0,11267.0,17361.0,120531.0,724169.0,100066.0,40556.0,29968.0,543083.0,18199.0,985.0,,,198913.25,390729.0,85342.0,65693.0,12863.0,7540.0,397032.0,,374130.0
2019-08-29,41372.5,74867.0,51908.0,,18417.0,122839.0,13036.0,11608.0,17324.0,108031.0,751132.25,104893.0,41191.0,27331.5,546637.0,18601.0,996.5714285714287,,,200787.25,404326.0,89915.0,66202.0,12423.0,8793.0,379025.0,,248631.5
2019-08-30,34937.0,69517.0,51981.0,,17958.0,123733.0,10168.0,12554.0,18064.0,111552.0,718477.5,98088.0,39909.5,29758.0,549207.0,18003.0,1021.5,,,196280.75,404623.0,90331.0,65690.0,12429.0,7293.0,372809.0,,173455.5
2019-08-31,21827.0,54430.0,48558.0,,17114.5,98994.0,9064.0,8527.0,13471.0,87119.0,453469.25,72391.0,33546.75,25296.5,437146.0,12177.0,1043.0,,,176509.75,327682.0,59451.0,59202.0,9787.0,5589.0,299788.0,,133626.5
2019-09-01,24433.5,45225.0,46428.0,,15112.5,93571.0,8244.0,9695.0,15267.0,65104.0,394712.25,63728.0,32796.0,32058.5,378677.0,6664.0,1022.0,,,127219.0,267574.0,22890.0,57512.0,6525.0,6139.0,229716.0,,160679.0
2019-09-02,33093.25,67683.0,50373.0,,17034.0,127924.0,10824.0,12519.0,19836.0,101724.0,561962.0,104177.0,35470.0,31088.5,515592.0,11614.0,1029.0,,,183777.5,349027.0,49669.0,64551.0,12248.0,8502.0,252911.0,,214698.5
2019-09-03,19973.75,72480.0,50242.0,,16877.5,121867.0,10470.0,13193.0,20443.0,101681.0,550617.0,108338.0,34005.75,34865.0,504512.0,15116.0,1064.0,,,192549.25,351935.0,66397.0,70517.0,12803.0,4868.0,335600.0,,233303.47826086957
2019-09-04,38689.0,70388.0,47342.0,,16506.5,114944.0,12441.0,12851.0,19718.0,114328.0,516270.5,76518.0,33275.5,28897.0,465600.0,15016.0,1066.0,,,175851.25,357744.0,67421.0,68257.78260869565,14364.0,5806.0,331082.0,,156190.0
2019-09-05,37284.0,66800.0,54573.0,,16902.0,117039.0,11312.0,13290.0,21060.0,113934.0,466430.75,83178.0,35201.75,32091.5,511653.0,11413.0,2550.0,,,169986.75,347226.0,32317.0,70395.0,14777.0,6906.0,212774.0,,178733.0
2019-09-06,25941.75,65553.0,51810.0,,16276.5,110741.0,12353.0,13269.0,22818.0,115807.0,473118.5,95254.0,34179.75,32623.0,487543.0,14387.0,5438.0,,,170143.0,354197.0,30269.0,66212.0,14736.0,6141.0,211227.0,,171860.0
2019-09-07,34796.25,52587.0,50521.0,,14949.0,101441.0,8925.0,12445.0,20131.0,122312.0,450615.0,71720.0,31507.5,41255.5,354972.0,14130.0,3573.0,,,171091.25,301395.0,30443.0,55866.0,8762.0,4964.0,180979.0,,219851.5
2019-09-08,19723.25,42023.0,50262.0,,14613.5,106158.0,6068.0,13226.0,17415.0,94075.0,477385.5,63548.0,28680.5,40077.5,272761.0,14467.0,1034.0,,,163729.75,267677.0,36641.0,52134.0,5476.0,4603.0,210633.0,,246375.0
2019-09-09,24740.25,67504.0,49696.0,,16666.5,127071.0,12063.0,15933.0,28144.0,121721.0,632027.0,84419.0,35429.0,36655.0,401622.0,15734.0,1030.0,,,190460.5,349370.0,65777.0,55289.0,12502.0,4977.0,313775.0,,392422.5
2019-09-10,28923.25,68468.0,48596.0,,16781.0,122976.0,11309.0,15459.0,20805.0,123820.0,513234.5,85478.0,36377.5,37750.5,471667.0,16825.0,1045.0,,,194498.25,315131.0,42993.0,62725.0,13190.0,6102.0,175182.0,,325837.0
2019-09-11,22688.75,67094.0,44735.0,,16134.12765957447,120173.0,11522.0,12333.0,20839.0,101796.0,500212.75,75009.0,37357.0,33165.0,469523.0,16910.0,1058.0,,,157442.5,352654.0,39472.0,60805.0,13532.0,6398.181818181818,177497.0,,170901.39130434784
2019-09-12,24363.5,65781.0,43950.0,,15913.0,112589.0,11283.0,12232.0,21512.0,111399.0,547232.25,75326.0,38683.25,36792.5,449871.0,16622.0,1062.0,,,158717.0,343162.0,57176.0,57919.0,13895.0,6006.0,249552.0,,219036.5
2019-09-13,29991.5,69838.0,42583.0,,16068.0,115046.0,11571.0,8177.0,23774.0,111291.0,524562.0,56107.0,36158.04838709677,42784.5,445214.0,14820.0,1079.0,,,162916.75,328116.0,58286.0,60665.0,13690.0,4508.0,250593.0,,283379.0
2019-09-14,18668.0,51543.0,42261.0,,14247.5,95187.0,9946.0,6619.0,21875.0,95503.0,465714.0,40968.0,25443.0,35223.0,326609.0,3438.0,1104.0,,,133503.75,290818.0,40826.0,48324.52173913043,9956.0,4513.0,204091.0,,172372.0
2019-09-15,14106.75,37981.0,44938.0,,12745.0,80068.0,11733.0,4875.0,19503.0,39748.0,315588.25,43239.0,24067.75,38774.0,291843.0,3427.0,1070.0,,,83258.0,221119.0,35884.0,49149.0,7245.0,4371.0,213696.0,,224686.5
2019-09-16,29965.75,73519.0,49076.0,,14348.0,117384.0,14079.0,7899.0,23749.0,113126.0,618712.75,71974.0,36962.09,51932.0,454359.0,7313.0,1060.0,,,185918.5,296080.0,78532.0,57431.08695652174,13613.0,11379.0,346001.0,,376434.0
2019-09-17,39266.75,70936.0,48948.0,,14383.0,119550.0,13084.0,9011.0,29588.0,117864.0,475640.25,87279.0,37902.5,47449.5,468511.0,10431.0,1073.0,,,148306.75,318168.0,82295.0,63260.0,13426.0,18093.0,350406.0,,331072.5
2019-09-18,23508.5,67597.0,49001.0,,14490.5,113084.0,13103.0,9186.0,34147.0,103528.0,536862.25,81353.0,34194.0,50043.13043478261,484132.0,13152.0,1077.0,,,164131.75,323554.0,85515.0,67867.0,13789.0,18720.0,355434.0,,400549.5
2019-09-19,40874.25,82955.0,55254.0,,14378.0,120774.0,10802.0,8712.0,36950.0,119515.0,688411.75,86579.0,35994.5,47934.0,479492.0,14332.0,1091.0,,,232510.0,362919.0,87382.0,56564.21739130435,13852.0,16695.0,358792.0,,417524.0
2019-09-20,45030.25,84528.0,48297.0,,13475.0,123814.0,12981.0,8890.0,41660.0,111858.0,684231.5,70600.0,31579.25,29056.5,401615.0,14876.0,1098.0,,,209663.75,368553.0,77413.0,56775.608695652176,14702.0,10361.0,341142.0,,322499.0
2019-09-21,31102.0,50894.0,44986.0,,12656.0,106738.0,7494.0,4744.0,30408.0,68693.0,484161.75,51146.0,27688.25,21624.0,318791.0,4355.0,1080.0,,,177996.75,316836.0,39442.0,53386.434782608696,8371.0,7213.0,227624.0,,123669.5
2019-09-22,13277.75,46627.0,58613.0,,11322.0,93475.0,8453.0,4862.0,33151.0,41589.0,453301.5,54977.0,30289.25,36945.0,294072.0,3682.0,1083.0,,,150682.5,284674.0,28556.0,48212.78260869565,7645.0,9144.0,207811.0,,236424.0
2019-09-23,39355.25,81742.0,63629.0,,12815.5,128036.0,12776.0,8487.0,43665.0,107366.0,662108.0,78367.0,41162.25,38398.5,384005.0,13776.0,1103.0,,,219011.25,370260.0,70661.0,62801.565217391304,15088.0,11517.0,302302.0,,338775.0
2019-09-24,50530.0,86403.0,64706.0,,13630.0,132315.0,8937.0,11366.0,45813.0,106175.0,721635.75,89612.0,44013.34210526316,40865.0,412422.0,14997.0,1086.0,,,237688.75,386750.0,68706.0,67659.0,15078.0,11833.0,286508.0,,344961.0
2019-09-25,45614.75,77574.0,67130.0,,13381.5,127860.0,10385.0,12784.0,44097.0,103302.0,730509.25,75783.0,43267.5,38039.5,432005.0,15209.0,1092.0,,,236465.5,398072.0,69100.0,69089.0,14756.0,12823.0,316227.0,,373286.60869565216
2019-09-26,41786.75,72908.0,68390.0,,14020.5,122402.0,9298.0,14436.0,51411.0,102794.0,680603.25,83808.0,37176.25,34711.5,430687.0,16271.0,1085.0,,,213511.0,406371.0,75087.0,72417.0,15048.0,12078.0,327619.0,,205609.5
2019-09-27,34175.0,78486.0,66093.0,,13863.0,128941.0,9852.0,13101.0,46738.0,84955.0,568056.75,85070.0,36218.0,32115.5,432695.0,17028.0,1076.0,,,190467.25,389945.0,71371.0,66084.0,16113.0,12458.0,334083.0,,223451.0
2019-09-28,25067.75,34217.0,67732.0,,12467.5,97663.0,5185.0,8268.0,30034.0,35526.0,234814.75,73035.0,36311.25,36108.0,325153.0,13895.0,1073.0,,,93907.25,321735.0,57916.0,60300.0,11739.0,11143.0,299397.0,,174029.5
2019-09-29,26255.5,36921.0,66723.0,,11930.0,67806.0,5191.0,8522.0,25194.0,20259.0,193825.0,68315.0,31595.75,36097.0,294823.0,14128.0,1054.0,,,103709.75,271981.0,34869.0,55850.0,8785.0,9443.0,213168.0,,190695.5
2019-09-30,30474.5,62547.0,66159.0,,13587.5,109291.0,6020.0,11128.0,31165.0,78599.0,323523.25,83558.0,37344.25,42571.5,381606.0,14788.0,1032.0,,,159828.5,310022.0,75874.0,61420.0,14547.0,13670.0,312774.0,,375683.0
2019-10-01,38736.25,72727.0,65524.0,,11780.5,132169.0,10166.0,10113.0,32998.0,90820.0,520259.0,93370.0,39414.25,35227.5,456116.0,10658.0,1058.0,,,218817.75,333818.0,64801.0,62800.0,14134.0,18927.0,278001.0,,316808.5
2019-10-02,48506.25,74278.0,66277.0,,13375.5,137494.0,12048.0,8686.0,34504.0,99603.0,533990.0,86694.0,40748.0,46515.0,411554.0,8462.0,1054.0,,,207841.25,368068.0,53874.0,64154.08695652174,14463.0,18751.0,277678.0,,339018.0
2019-10-03,44090.25,78802.0,65470.0,,12714.382978723406,135357.0,13088.0,8959.0,40270.0,108227.0,524918.0,78433.0,39843.25,23663.5,426341.0,9355.0,1078.0,,,209542.5,366945.0,66962.0,67396.0,15307.0,17750.0,295358.0,,378394.0
2019-10-04,46378.0,77040.0,66457.0,,12957.0,140746.0,14660.0,8603.0,42377.0,88273.0,577320.5,72364.0,43055.0,29704.0,370936.0,9389.0,1089.0,,,211666.0,383765.0,78720.0,66592.0,15855.0,18693.0,311815.0,,294932.0
2019-10-05,31520.5,64865.0,63625.0,,11859.0,114655.0,15998.0,4640.0,36024.0,101183.0,505160.5,63140.0,41020.75,36189.0,322626.0,5015.0,1106.0,,,170703.0,319540.0,61791.0,61144.0,12105.0,17308.0,290636.0,,255267.0
2019-10-06,25041.5,52379.0,63773.0,,9840.5,101151.0,11115.0,4417.0,35487.0,54098.0,461612.25,61365.0,37809.75,29715.5,295730.0,5936.0,1114.0,,,144799.5,298356.0,43171.0,64051.0,8110.0,15739.0,233770.0,,171921.5
2019-10-07,38407.5,83708.0,64784.0,,12118.5,129628.0,24407.0,9588.0,49555.0,106658.0,745522.5,90518.0,43087.75,26657.5,378439.0,10138.0,6238.0,,,220029.5,400625.0,78920.0,68546.0,14454.0,19402.0,312825.0,,301132.5
2019-10-08,34889.75,79747.0,65694.0,,12612.0,127586.0,16840.0,11308.0,53906.0,104687.0,618089.5,77676.0,45832.044117647056,21695.0,371485.0,13880.0,1089.0,,,200512.0,375468.0,98230.0,67810.4347826087,15885.0,19336.0,317929.0,,217532.0
2019-10-09,45007.75,79182.0,61991.0,,12124.5,123380.0,18896.0,12925.0,48669.0,100764.0,568103.0,77428.0,43391.1,19230.5,449962.0,17128.0,1071.0,,,185519.5,390849.0,78194.0,59428.0,15397.0,19566.0,319195.0,,207318.5
2019-10-10,38793.5,74506.0,65504.0,,12582.0,121767.0,14552.0,14697.0,46960.0,98517.0,463581.25,94336.0,40978.25,17426.5,451945.0,16928.0,1070.0,,,171649.25,367372.0,85441.0,69317.0,15447.0,19937.0,327597.0,,198289.0
2019-10-11,23694.75,69812.0,65915.0,,12617.5,102581.0,14527.0,10916.0,42957.0,92001.0,353104.25,87990.0,41384.25,27006.5,451133.0,8573.0,1070.0,,,167216.25,330286.0,85473.0,62152.0,15833.0,18677.0,322152.0,,199682.0
2019-10-12,25042.25,70888.0,64947.0,,11192.5,83147.0,7792.0,6064.0,28723.0,54867.0,308960.25,60626.0,35278.75,31752.5,369762.0,1891.0,1061.0,,,152125.5,282787.0,27113.0,57046.0,9603.0,10900.0,195577.0,,275562.0
2019-10-13,27024.5,50372.0,62797.0,,10658.5,74036.0,10070.0,6391.0,28883.0,24840.428571428572,310408.5,49241.0,38103.5,32510.5,320112.0,1673.0,1073.0,,,131050.75,269230.0,23126.0,50157.0,9313.0,10660.0,168442.0,,323043.5
2019-10-14,36708.25,87583.0,68829.0,,13271.5,72480.0,11371.0,9832.0,40691.0,108732.0,631021.5,75680.0,40594.5,33663.0,445188.0,9825.0,1058.0,,,188726.75,345447.0,51674.0,58404.565217391304,16959.0,16510.0,235647.0,,431177.5
2019-10-15,42387.5,92980.0,67515.0,,12350.0,72480.0,9973.0,10573.0,41227.0,133482.0,719654.5,88569.0,41299.75,30928.0,448654.0,15112.0,1071.0,,,220794.5,351602.0,54731.0,66045.0,16771.0,18984.0,294832.0,,409780.0
2019-10-16,48950.5,93767.0,69059.0,,13079.0,128761.0,17452.0,10201.0,40350.0,123934.0,655108.25,87832.0,44396.5,29895.5,402978.0,11180.0,1039.0,,,253812.0,333243.0,54421.0,69938.0,17132.0,17152.0,280093.0,,345352.69565217395
2019-10-17,43222.0,91710.0,67176.0,,12724.5,130417.0,16027.0,11784.0,45635.0,119392.5,719706.25,93102.0,43233.0,25882.0,451262.0,8672.0,1055.0,,,269428.5,352176.0,67161.0,75121.0,17574.0,18107.0,298745.0,,418939.0
2019-10-18,51582.75,78639.0,69558.0,,11983.0,121211.0,9717.0,12356.0,46774.0,113734.0,583843.0,88875.0,43057.75,28452.0,449251.0,7734.0,1064.0,,,234868.5,365604.0,61686.0,75379.82608695651,18531.0,19417.0,288278.0,,376110.5
2019-10-19,40580.25,77546.0,66453.0,,10903.0,97138.0,9079.0,9109.0,31564.0,111911.04347826086,481278.0,75647.0,37395.0,24912.5,347452.0,1406.0,1072.0,,,194620.5,310338.0,26247.0,70793.0,11686.0,13665.0,229389.0,,240573.0
2019-10-20,40835.75,77646.0,66870.0,,10350.260869565216,109105.0,8371.0,9922.0,33606.0,114211.0,535782.5,63952.0,32962.5,24445.0,269338.0,1664.0,1058.0,,,211864.25,284327.0,29833.0,63154.0,11599.0,9359.0,218503.0,,236336.5
2019-10-21,48125.25,89447.0,69105.0,,11853.0,134075.0,17723.0,9882.0,44684.0,126226.0,768953.75,65780.0,41308.833333333336,40880.5,422056.0,6509.0,1075.0,,,250774.0,382633.0,83031.0,66621.91304347826,17624.0,16993.0,333866.0,,427701.0
2019-10-22,53301.75,102537.0,69234.0,,11698.72340425532,133595.0,15417.0,7020.0,31792.0,121244.0,824405.25,53149.0,40638.25,34979.5,455668.0,8587.0,1070.0,,,269120.75,385656.0,72991.0,74497.0,16210.0,17463.0,312504.0,,423011.5
2019-10-23,49946.25,100751.0,68512.0,,10972.5,133382.0,10178.0,6684.0,32568.0,119477.0,804465.0,45131.0,39231.25,22181.0,421294.0,8774.0,1080.0,,,282145.0,393371.0,74970.0,75516.52173913043,16230.0,17457.0,286730.0,,402943.0
2019-10-24,45253.0,92486.0,66130.0,,10226.04255319149,140219.0,9513.0,6626.0,30452.0,106940.0,707087.75,54370.0,40307.0,35554.5,443401.0,6085.0,1108.0,,,265084.75,374034.0,62322.0,74659.0,16821.0,19066.0,265447.0,,313400.0
2019-10-25,58018.5,80273.0,60217.0,,10858.0,126663.0,13134.0,6716.0,27396.0,98076.0,526606.25,60493.0,40133.25,45305.5,421074.0,2009.0,1080.0,,,205284.5,364705.0,68363.0,76973.0,17682.0,18996.0,284397.0,,337831.8260869565
2019-10-26,34322.75,41271.0,55710.0,,10318.0,82185.0,7767.0,5035.0,27157.0,38576.0,278593.75,46557.0,32822.25,38034.0,294614.0,1152.0,1065.0,,,139133.25,293201.0,30609.0,64633.0,12181.0,11835.0,245387.0,,255758.60869565216
2019-10-27,44726.159999999996,69381.12,55746.240000000005,,9631.5,79271.04000000001,7196.16,5016.0,34658.880000000005,79537.0,332064.72000000003,46868.159999999996,30230.879999999997,36197.739130434784,268065.6,1572.5217391304348,1063.68,,,162033.36000000002,248413.44000000003,32455.68,64123.82608695652,12324.48,9567.652173913044,261878.4,,238914.54545454547
2019-10-28,49721.0,98919.0,60826.0,,10084.5,123461.0,16587.0,10085.0,49795.0,135017.0,771911.0,64751.0,41200.75,30905.0,445220.0,6915.0,1078.0,,,264825.25,363343.0,93342.0,70407.0,17168.0,13352.0,296421.0,,484180.0
2019-10-29,60968.0,106867.0,63195.0,,10690.5,134158.0,22856.0,10773.0,53257.0,144069.7142857143,888822.25,83429.0,48172.833333333336,25609.0,469882.0,10063.0,1070.0,,,277485.0,395184.0,96977.0,75011.0,16673.0,14219.0,313365.0,,456446.5
2019-10-30,57853.0,104727.0,63473.0,,10670.5,134630.0,23879.0,11431.0,52291.0,146066.5652173913,854319.0,78656.0,47991.5,25817.0,484728.0,10433.0,1058.0,,,279179.25,410167.0,99226.0,75129.20158102766,18410.0,12751.0,308952.0,,456021.0
2019-10-31,53699.5,108962.0,59466.0,,10970.04255319149,144336.0,21089.0,10393.0,47623.0,145675.0,768951.25,78127.0,54289.43103448276,48339.0,454992.0,8725.0,1056.0,,,277333.0,387287.0,83404.0,75613.0,18355.0,12485.0,270399.0,,433895.5
2019-11-01,37162.5,75573.0,59624.0,,10797.5,119530.0,21322.0,10584.0,44204.0,135864.0,454859.5,64183.0,38549.75,44448.0,322435.0,6561.0,1088.0,,,240414.0,268339.0,16284.0,70439.0,16084.0,12094.0,142488.0,,346658.0
2019-11-02,36775.5,44844.0,56123.0,,10336.5,97486.0,23447.0,6520.0,34436.0,79698.0,309570.25,67991.0,26925.0,28455.0,258387.0,2859.0,1091.0,,,152344.5,281359.0,16521.0,54372.65217391304,10234.0,11134.0,126362.0,,227856.5
2019-11-03,30896.75,51692.0,53020.0,,9669.5,103009.0,19448.0,6846.0,37243.0,79191.0,393670.75,48653.0,22801.75,36732.0,197818.0,2450.0,1060.0,,,198738.75,277685.0,14669.0,55689.69565217391,10202.0,9083.0,109480.0,,302906.5
2019-11-04,52076.5,87888.0,58689.0,,10469.5,127000.0,13801.0,10001.0,44563.0,144453.0,653676.5,54390.0,37367.5,39624.5,301785.0,2908.0,1043.0,,,250464.25,368151.0,20109.0,54865.739130434784,16366.0,11085.0,148970.0,,395105.0
2019-11-05,51126.25,100032.0,58050.0,,10498.434782608696,142485.0,23053.0,10480.0,52237.0,169361.0,794549.75,69436.0,36701.75,44744.0,350549.0,3368.0,1051.0,,,270981.0,376445.0,39524.0,60334.739130434784,17990.0,11954.0,185036.0,,412442.0
2019-11-06,52922.0,112058.0,59597.0,,10628.0,143702.0,28930.0,14118.0,59066.0,186986.2105263158,850127.75,57564.0,37666.75,45271.5,421661.0,8928.0,1061.0,,,291171.25,375594.0,49603.0,70470.65217391304,17930.0,12283.0,278988.0,,514038.0
2019-11-07,54228.0,102941.0,59996.0,,10745.0,137932.0,26444.0,16654.0,62077.0,190133.0,803472.75,58072.0,39075.0,36002.5,415303.0,9610.0,1080.0,,,277296.5,386578.0,55899.0,77727.0,18021.0,11250.0,221036.0,,357399.0
